0,0.6835570283949772,0.6911502259273656,0.5653985479664775,0.6696622463120061,-1.378004750265966,-1.3466894790721353
1,0.6334692734267711,0.7620415737240184,0.48601824423727424,0.7521222484276502,-1.7241127607109554,-1.1858406415871436
2,0.8530744977500919,0.637780976408155,0.8340539950584163,0.6075837478062653,-1.3547943941841298,-2.317708968714426
3,0.6499900073039333,0.6229188423625404,0.5122007088702153,0.5902962840616103,-0.9745985462761169,-1.0779759225501566
4,0.8519209120249724,0.2208452383549034,0.8322257640806896,0.12260888260018822,0.07914028243840276,-1.9518495806858778
5,0.5809070785431197,0.8280915507175146,0.40271638738251403,0.8289508235909385,-2.0803954993804545,-1.0355477519757472
6,0.5650884953834869,0.7866399668168784,0.37764670844453063,0.7807348169500739,-1.7945347571894112,-0.896102467852752
7,0.6500518359544896,0.4874478718280858,0.5122986964335117,0.43271800597720134,-0.3729891004267225,-0.9278749854609403
8,0.48249502815430456,0.4725285254953875,0.24675055390811387,0.4153639935568532,-0.1259342818210034,-0.1544890161813377
9,0.7583663633819325,0.6417470796040511,0.6839582186247788,0.6121970735235668,-1.2224767978304505,-1.7123174786168773
10,0.5426173362346708,0.7983137213212583,0.3420338637579888,0.7943135942063602,-1.8436527641815927,-0.8150390919794348
11,0.6116060690425079,0.6443897028104767,0.4513689011869001,0.6152709425070958,-1.035014340042327,-0.9114860238466904
12,0.5554183367089565,0.5296941581520096,0.3623212035745065,0.4818584013557944,-0.4307931334740085,-0.514534016190541
13,0.5612215052691363,0.8209225350219308,0.3715182075766073,0.8206119068147951,-2.010624812003888,-0.9337921204130539
14,0.3567273300793191,0.6547716291141439,0.04743081839886192,0.6273470800270159,-0.8421579331966795,0.062256561605132044
15,0.7818065471874469,0.8730943012329141,0.7211067973768347,0.8812975064802836,-2.66039611260672,-2.207179567746021
16,0.7556728603076903,0.6639888169312007,0.6796894888271545,0.6380684071073663,-1.3345660678443885,-1.7250470362321195
17,0.810752917295208,0.7031864861980379,0.7669817153576974,0.6836626861150555,-1.635205230388864,-2.123752405982305
18,0.5662304125387554,0.8125957484700377,0.3794564467862937,0.8109262842666787,-1.961864281810132,-0.9427793707668171
19,0.5785172758199333,0.32584236219861534,0.39892896935709377,0.24474033197147307,0.24062478156518874,-0.4449021986916406
